ligand,receptor,dist,correspondence,dist,correspondence,diff2,FC,p_val,q_val,enriched_rank
TNFSF10,TNFRSF11B,0.01456364994268998,0.019454723,0.013486131840358469,0.018086102,1.1610452608521004e-06,2.107034242093911,0.1466232393164475,0.9999999189135129,167
LAMA4,ITGA2,0.00884533176565547,0.51954305,0.007769326235687806,0.24937831,1.1577879005209916e-06,2.1011228706875564,0.14719100991523293,0.9999999189135129,168
FGF2,SDC1,0.008136905728020267,0.6237753,0.0070660209528180876,0.64833295,1.1467942017598227e-06,2.081171796842211,0.1491256576983202,0.9999999189135129,169
FGF2,LMTK2,0.011711608927682247,0.15987845,0.010641227593724665,0.20069684,1.1457162000848138e-06,2.079215467904086,0.1493169034522419,0.9999999189135129,170
AREG,ERBB4,0.01882380472936801,0.015824143,0.017755534333358077,0.04460197,1.1412016389912187e-06,2.071022561793562,0.15012083852903202,0.9999999189135129,171
PLAUR,ITGB3,0.004770475687371275,1.9066995,0.0037031226310273225,1.8612149,1.1392425468867768e-06,2.067467253239574,0.1504712277568947,0.9999999189135129,172
FGF2,PDGFRB,0.013466871673515566,0.05985348,0.012400739331621013,0.068831004,1.136638170433565e-06,2.0627408997103474,0.15093846119382504,0.9999999189135129,173
VEGFB,FGFR1,0.007552761029720504,0.7260896,0.006486629646560217,0.719487,1.1366361261592668e-06,2.0627371898154,0.15093882858730157,0.9999999189135129,174
CXCL1,CXCR2,0.010135255945086038,0.35198554,0.009069230711602034,1.1824237,1.1364097984246267e-06,2.062326456226537,0.15097951007852028,0.9999999189135129,175
VEGFA,MET,0.002239179387176348,4.427236,0.001176033407253715,4.4459505,1.130279374625655e-06,2.051201125200681,0.15208616372113892,0.9999999189135129,176
TNC,SDC1,0.013172726449259504,0.14165238,0.012112413486087036,0.14809678,1.1242635798715792e-06,2.0402838199347832,0.15318106297092982,0.9999999189135129,177
LAMA4,ITGA5,0.009076973920727713,0.44685924,0.008018296737740044,0.259027,1.120797377778707e-06,2.033993448020824,0.15381598083584924,0.9999999189135129,178
WNT5A,LDLR,0.01009273325078756,0.27424848,0.009035375328806688,0.42009655,1.1180057751757077e-06,2.028927321425104,0.1543294994873483,0.9999999189135129,179
ACTR2,LDLR,0.009712190888490034,0.3639661,0.008655698569449387,0.47404635,1.1161760201918848e-06,2.025606730458023,0.15466714008775684,0.9999999189135129,180
THBS1,ITGA1,0.015395717504416108,0.047743477,0.014340687162683004,0.080425076,1.1130890219774697e-06,2.0200045277167784,0.15523867864724128,0.9999999189135129,181
IL32,MET,0.002226765591608361,4.2353826,0.0011760292646243165,4.234564,1.1040468288439213e-06,2.0035949946878673,0.15692663214047597,0.9999999189135129,182
TLN1,PRKCA,0.005239937362417531,1.5520711,0.004190487497407324,1.7125752,1.1013450191699412e-06,1.9986918219256629,0.15743503230724532,0.9999999189135129,183
CXCL3,CXCR4,0.01165207901491448,0.20238471,0.01060317335305284,0.15713057,1.1002030874854074e-06,1.9966194744965207,0.15765047261451848,0.9999999189135129,184
TGFB1,CD109,0.008027699012940037,0.57446563,0.006984009038274125,0.31558833,1.0892887632181316e-06,1.9768124473840814,0.159726611928925,0.9999999189135129,185
EFNA5,ERBB2,0.015252884239128106,0.072945386,0.014210855060621601,0.1000585,1.0858248088589408e-06,1.9705261545977786,0.16039202469973501,0.9999999189135129,186
TNC,ITGB1,0.005656994944336404,3.0706456,0.0046157059139037785,4.1335287,1.0842828448993164e-06,1.9677278391724016,0.1606892456876936,0.9999999189135129,187
AREG,MET,0.010235621729103436,0.32589447,0.00919567353316807,0.44401628,1.081492250229222e-06,1.9626635417466678,0.161228743726458,0.9999999189135129,188
THBS1,LRP5,0.013885948802537297,0.082090504,0.012851227425531962,0.1552514,1.0706483280318177e-06,1.9429842784492453,0.1633448718579601,0.9999999189135129,189
MFGE8,ITGB3,0.004754824117420321,2.076199,0.003720630820522281,1.7231174,1.0695557753488377e-06,1.9410015427265734,0.16355982941848157,0.9999999189135129,190
VCAN,EGFR,0.004864233548172439,4.0529184,0.005897391529425644,0.83498347,1.0674154142271983e-06,1.9371172719528131,0.16398187834333444,0.9999999189135129,191
CXCL8,EGFR,0.004864283929043993,5.846004,0.005896814941014148,5.3095207,1.0661202906801115e-06,1.9347669159818053,0.16423786251584072,0.9999999189135129,192
VEGFA,ERBB3,0.009006350252159519,0.43652073,0.00797452976983932,0.7360878,1.0646535077354873e-06,1.9321050370747124,0.1645283271527307,0.9999999189135129,193
YBX1,EGFR,0.004865697892494987,3.8922398,0.005896814941014148,2.0568807,1.0632023677468652e-06,1.929471546590582,0.16481627194583992,0.9999999189135129,194
VCAN,CD44,0.0006457970836568984,17.219492,0.0016758908389162687,2.8020694,1.0610931446243516e-06,1.925643784234366,0.16523582578835772,0.9999999189135129,195
COL6A3,CD44,0.0006461732535270443,17.553194,0.001675324830060008,4.617266,1.0591529674802847e-06,1.9221228020503671,0.16562283271900502,0.9999999189135129,196
PDGFB,EPHB2,0.04807816503840567,0.008346143,0.04910082338841691,0.00073534355,1.045830100847722e-06,1.897944815933738,0.1683085400152865,0.9999999189135129,197
PDGFA,SPHK1,0.01510169575921183,0.122253746,0.016123203601748758,0.026196428,1.0434782723644472e-06,1.8936767797831446,0.1687877996063465,0.9999999189135129,198
ECM1,ITGB4,0.009549950513315263,0.380528,0.008535288988431583,0.34510756,1.0295380100792747e-06,1.868378360359709,0.17166092351123863,0.9999999189135129,199
TGFB1,PDGFRA,0.013075722110211616,0.06512338,0.012061419721784612,0.05057681,1.028809335168725e-06,1.867055980397746,0.17181264292734144,0.9999999189135129,200
TNC,ITGA11,0.018486889410879188,0.011253592,0.017477568900383784,0.014614936,1.0187278929067029e-06,1.848760445527569,0.17392763073050077,0.9999999189135129,201
NID1,PTPRF,0.011024093877612088,0.32606575,0.012030671298162156,0.13006622,1.0131981035612295e-06,1.8387251300275278,0.17510044332709052,0.9999999189135129,202
VEGFC,LMTK2,0.015142891382008541,0.04876736,0.014139201545483527,0.059371687,1.0073932879436104e-06,1.8281907041203167,0.17634140004740995,0.9999999189135129,203
THBS2,ITGB6,0.007822189117306207,1.1290479,0.008824035291917224,0.31728414,1.003695757582729e-06,1.8214805237817473,0.17713714698437977,0.9999999189135129,204
FGF2,ITGAV,0.0025300889626707406,3.6226275,0.0015288682693938517,2.9772928,1.0024428766458542e-06,1.8192068285828844,0.17740771912604492,0.9999999189135129,205
EFNA5,FGFR1,0.015298074979800581,0.07594789,0.014300877437241184,0.10428938,9.944029388864998e-07,1.8046161621080645,0.17915542372853843,0.9999999189135129,206
BDNF,FGFR4,0.013116316976287902,0.097348236,0.012119282692415245,0.17508274,9.940773632174622e-07,1.8040253159919093,0.17922661460093214,0.9999999189135129,207
AREG,ERBB3,0.017003168705263576,0.032132845,0.016007464569166536,0.07351295,9.914267266407526e-07,1.7992150108136469,0.1798074252211046,0.9999999189135129,208
TNC,ITGAV,0.007565355065798057,0.82265806,0.006569958622465552,0.6800941,9.908140793990013e-07,1.7981031947973212,0.17994197863378358,0.9999999189135129,209
VEGFC,PDGFRB,0.01687861601504229,0.018256972,0.01588590065040471,0.020362118,9.85483795187521e-07,1.7884299359396614,0.18111757667349304,0.9999999189135129,210
VEGFC,ITGB1,0.004053528438250685,4.12452,0.003063538531685083,5.3531857,9.80080015101769e-07,1.7786232987125579,0.18231846832956689,0.9999999189135129,211
BDNF,AXL,0.018674479381496807,0.009556198,0.017686296742623953,0.014384162,9.765049277697186e-07,1.7721353247453946,0.18311803642054736,0.9999999189135129,212
FZD8,CKAP4,0.009912298253393698,0.32926264,0.008924446991921598,0.39826742,9.758501147920204e-07,1.770946987466308,0.18326492529723382,0.9999999189135129,213
VEGFA,NRP1,0.010021585887623202,0.348878,0.009040318405178716,0.5314968,9.628858721029403e-07,1.7474198226005213,0.18620142565196118,0.9999999189135129,214
EREG,ERBB2,0.018440502304619202,0.012719715,0.017460244889142818,0.028166797,9.609046005964405e-07,1.743824263454088,0.18665499590814016,0.9999999189135129,215
HLA-C,DDR1,0.003561610462112403,4.9146485,0.004540574225158058,3.6449692,9.583700493565103e-07,1.7392246268757903,0.1872371016315223,0.9999999189135129,216
FGF2,INSR,0.010867057104559505,0.22161517,0.009898317152898609,0.3278946,9.384570939439544e-07,1.703087121878998,0.19188474328749583,0.9999999189135129,217
NRG1,NETO2,0.0169395203668661,0.033052742,0.015972802712809434,0.075123124,9.345430226648225e-07,1.6959839688071923,0.1928140250046334,0.9999999189135129,218
CXCL6,CXCR2,0.010033873072218247,0.31232616,0.009069231437116855,0.6906736,9.305334841710873e-07,1.6887075643584168,0.19377142827444938,0.9999999189135129,219
PDGFA,TNFRSF11B,0.0090838447503515,0.41651756,0.008119269946884779,0.37893632,9.30404551482864e-07,1.6884735807247278,0.1938023070864726,0.9999999189135129,220
RAC1,VEGFA,0.0050280148913384535,3.357244,0.00598762749158397,1.6713829,9.20856342549962e-07,1.671145743601887,0.19610514182179617,0.9999999189135129,221
IL1B,VEGFA,0.005028731589028221,3.0562115,0.00598762749158397,2.9064996,9.194813519382051e-07,1.6686504469935504,0.19643939349164807,0.9999999189135129,222
LAMB1,ITGA11,0.013249201557255959,0.06108904,0.01229092215566938,0.046606548,9.182994115051326e-07,1.666505492745366,0.19672724939301778,0.9999999189135129,223
TNC,ITGA1,0.01703184383528969,0.0356942,0.01607743026934294,0.048581686,9.109052548631894e-07,1.6530867727683805,0.1985393249997338,0.9999999189135129,224
MDK,LRP1,0.011934860497121152,0.16716023,0.010986915046273811,0.10528827,8.986005777821682e-07,1.6307565701296027,0.20159843620961115,0.9999999189135129,225
VEGFB,ERBB4,0.012048422291651683,0.11809142,0.011100917621904599,0.21478374,8.977650991925312e-07,1.6292403656746537,0.20180814884645404,0.9999999189135129,226
FGF2,DDR2,0.01319988123499261,0.067033134,0.012263066337958404,0.10547766,8.776221513052112e-07,1.5926854764155152,0.20694287339816442,0.9999999189135129,227
FGF2,PTK7,0.01313168634157941,0.076261625,0.012194876435682424,0.09159794,8.776127997867201e-07,1.5926685055270056,0.20694529278536578,0.9999999189135129,228
EREG,FGFR1,0.018485203695499646,0.013243273,0.017550476298677793,0.029357802,8.737153063693578e-07,1.5855954375204309,0.2079565533550356,0.9999999189135129,229
LAMC1,ITGA11,0.013222482036644004,0.06470799,0.01228965814017315,0.04634863,8.701604218270687e-07,1.579144127041978,0.2088840181602516,0.9999999189135129,230
LRIG1,NRG1,0.05742008335784469,0.0017797578,0.05648805414005917,0.010956439,8.686784628058876e-07,1.5764547069923953,0.20927210429945386,0.9999999189135129,231
WNT5B,LRP6,0.013841765045135113,0.1152301,0.012911288714624278,0.12761544,8.657862016409091e-07,1.5712059078997436,0.21003197305649668,0.9999999189135129,232
TGFB1,APP,0.001981992167151856,4.2373114,0.0010529646282348981,2.596715,8.630921680660994e-07,1.5663168469967184,0.2107427040292088,0.9999999189135129,233
FGF7,EGFR,0.004968095778379435,2.5954578,0.005896814941014148,1.8759098,8.625192830449219e-07,1.5652771904070022,0.2108942079109285,0.9999999189135129,234
FGF2,PDGFRA,0.013144071427824002,0.06924373,0.01221717584858154,0.102972366,8.591354148192187e-07,1.559136235818326,0.211791736772593,0.9999999189135129,235
VEGFA,AXL,0.014964120122310388,0.044068754,0.014037307046060108,0.053655624,8.589824783085086e-07,1.5588586906822337,0.21183240815983673,0.9999999189135129,236
THBS1,LRP1,0.015376786852981083,0.047949277,0.01445877411799656,0.06773452,8.427473815937658e-07,1.529395666409981,0.21620316709580223,0.9999999189135129,237
LAMB1,ITGAV,0.002294105272633522,4.4657197,0.0013762645104537822,2.1687977,8.424316647186856e-07,1.5288227117724396,0.21628922073068357,0.9999999189135129,238
FGF2,ANPEP,0.013242683904428294,0.062522806,0.012326823344688789,0.080619924,8.388005648863607e-07,1.5222330878007135,0.21728187303277258,0.9999999189135129,239
VEGFB,MET,0.003460157749386092,2.4320645,0.0025469297708938113,2.13819,8.339853407010974e-07,1.5134945462607716,0.21860662302967504,0.9999999189135129,240
VEGFA,FGFR4,0.009107956458534948,0.44892496,0.008195352492291173,0.65309143,8.328459992038704e-07,1.511426899435071,0.2189214832314792,0.9999999189135129,241
VEGFC,INSR,0.014298847670632397,0.067598775,0.01339581367673744,0.0970003,8.154703941298771e-07,1.479894110746768,0.22379109039224632,0.9999999189135129,242
FST,TGFB1,0.015588407155202702,0.05582312,0.01469220377429387,0.060156073,8.031804999524214e-07,1.4575907357305307,0.2273138492253084,0.9999999189135129,243
DDR1,ITGB4,0.013520372920413196,0.11545759,0.012624662121963623,0.12025238,8.022978344591717e-07,1.455988897730497,0.22756940892201483,0.9999999189135129,244
LAMB1,ITGA1,0.01176212750004177,0.19376254,0.010870133723085528,0.15492538,7.956528981286639e-07,1.4439298429657943,0.22950446361296983,0.9999999189135129,245
LAMC1,ITGAV,0.0022669835622839054,4.7302713,0.0013749958106588,2.1567957,7.956421490492107e-07,1.4439103358206016,0.22950760983189644,0.9999999189135129,246
LAMA4,CD44,0.002583000201295863,3.6791012,0.0016943165306278578,1.2520128,7.897586665119596e-07,1.433233147267546,0.23123751107709278,0.9999999189135129,247
SEMA7A,ITGA1,0.017233257124107875,0.049511593,0.018119848016784738,0.015918724,7.860434109775561e-07,1.4264907997527108,0.23233799664989252,0.9999999189135129,248
FGF7,DDR1,0.0036585554911726173,3.5096326,0.004540574225158058,3.4024184,7.779570471012802e-07,1.4118158803883787,0.23475518055435018,0.9999999189135129,249
BMP2,RGMB,0.018449968967728873,0.015247388,0.017568703221698297,0.015270224,7.766293151268289e-07,1.409406347505536,0.23515496791926715,0.9999999189135129,250
AREG,FGFR4,0.01710478350167489,0.033045936,0.016228940505988092,0.065224126,7.671009530936255e-07,1.3921145280115288,0.2380483308529474,0.9999999189135129,251
EFNA5,ERBB4,0.01979419560777601,0.012352187,0.018919342751935776,0.031132825,7.653675193718139e-07,1.3889687383240736,0.23857933223522731,0.9999999189135129,252
VEGFB,ERBB3,0.010227580898842285,0.23979898,0.009354243370037651,0.3540065,7.627184392185847e-07,1.3841612577019926,0.23939360357041017,0.9999999189135129,253
AREG,AXL,0.022478729147773942,0.0032439572,0.021605960035624962,0.0053585772,7.617259231213188e-07,1.3823600657301707,0.239699551048693,0.9999999189135129,254
VEGFC,DDR2,0.016621444339750602,0.020446965,0.01575505224319302,0.031203214,7.506352649774423e-07,1.3622330325606324,0.2431508521984571,0.9999999189135129,255
LAMC1,ITGA1,0.011735016212235775,0.20524113,0.01086885726458807,0.15406805,7.502313225901809e-07,1.361499968596211,0.24327769304306246,0.9999999189135129,256
VEGFC,PTK7,0.016554497339221447,0.023261912,0.015688352005505064,0.027097207,7.502077391186647e-07,1.3614571699356355,0.243285100915985,0.9999999189135129,257
COL6A3,ITGA5,0.007136298133549777,2.13199,0.007999230453190197,0.9552591,7.44652188279995e-07,1.3513751031588592,0.2450378632327428,0.9999999189135129,258
VEGFC,PDGFRA,0.016567196404546538,0.02112126,0.015710711115290897,0.030462079,7.335670507113188e-07,1.3312580885832337,0.24858152581512938,0.9999999189135129,259
FGF7,VEGFA,0.005131685614998235,2.5256858,0.00598762749158397,1.8515457,7.3263649609311e-07,1.3295693426653825,0.24888184661210477,0.9999999189135129,260
MDK,ITGA6,0.009565599681992215,0.37761438,0.008709730201835816,0.23428227,7.325125670631854e-07,1.3293444395384804,0.24892187614614658,0.9999999189135129,261
SPON2,ITGA5,0.007143586115434085,1.3533837,0.007999221976054125,0.85639757,7.321127259789966e-07,1.3286188185104393,0.2490510800847835,0.9999999189135129,262
PTPN11,PRKCA,0.007855830207758582,0.54027957,0.007000510142859377,0.594325,7.315724134191811e-07,1.3276382735624075,0.24922580630638413,0.9999999189135129,263
KITLG,EGFR,0.01562790851162149,0.10269137,0.016482013541746686,0.020170718,7.294954024851599e-07,1.323868969034198,0.2498988703818934,0.9999999189135129,264
CLCF1,LIFR,0.019350650725347765,0.0123525355,0.018497935603267027,0.03595755,7.271230794251685e-07,1.3195637398676427,0.250670360740055,0.9999999189135129,265
INHBA,TGFB1,0.009541930963551538,1.0485749,0.010391823430419923,0.80941695,7.2231720523963e-07,1.3108421664599936,0.25224223314698535,0.9999999189135129,266
YBX1,TGFB1,0.009543047707719798,0.90592104,0.010391823430419923,0.59056234,7.204202274451194e-07,1.307399581313406,0.2528660155600809,0.9999999189135129,267
EFNA5,MET,0.011205917039322267,0.25439036,0.01035859471107069,0.30992988,7.17955127953672e-07,1.3029259839319944,0.25367944991802116,0.9999999189135129,268
RB1,MET,0.007321340985509555,0.7753297,0.006474061862648712,0.77463186,7.178819120358399e-07,1.3027931136200954,0.2537036589187843,0.9999999189135129,269
COL6A3,ITGA2,0.006904264415842882,2.4787686,0.007750260050521953,0.9196758,7.157086138960442e-07,1.2988490696166188,0.2544235613244554,0.9999999189135129,270
TGFB1,MST1R,0.009545585703509106,0.32062536,0.008710764521698024,0.20346507,6.969264056004504e-07,1.264763614591453,0.26075132568002934,0.9999999189135129,271
THBS2,ITGB8,0.003931618945904332,2.8077414,0.003097764740392755,2.4951153,6.953128360493428e-07,1.2618353512318583,0.2613039693702932,0.9999999189135129,272
THBS1,ITGA6,0.013009121076622733,0.10831725,0.012180698399360984,0.15071951,6.862841322015239e-07,1.2454502982020415,0.26442322808784313,0.9999999189135129,273
IL1B,PLAUR,0.009556055015935557,0.7275926,0.010380509064769925,0.6863836,6.797244786393819e-07,1.2335460123505468,0.26671852986565936,0.9999999189135129,274
VEGFB,NRP1,0.011242844439135384,0.19165318,0.010420013628984058,0.25561264,6.770505421342881e-07,1.2286934230782882,0.2676612867154011,0.9999999189135129,275
COL6A3,ITGA6,0.00788575630097348,1.4877446,0.00870843171928336,0.7622888,6.767948438913359e-07,1.228229388667478,0.2677516563433112,0.9999999189135129,276
WNT7A,LRP6,0.019131019371534528,0.011788624,0.018312210688437688,0.019116947,6.704476595147818e-07,1.2167106862764379,0.27000714840569684,0.9999999189135129,277
EREG,ERBB4,0.02298332679268828,0.0021538895,0.022171122876437507,0.008763992,6.596752015730945e-07,1.197161114420821,0.2738898191893525,0.9999999189135129,278
KITLG,DDR1,0.014318621252794895,0.13886145,0.01512513964574664,0.0365845,6.504719181694652e-07,1.1804592390288917,0.2772625234551882,0.9999999189135129,279
THBS1,ITGA2,0.01202813318679356,0.18047008,0.011222535330257142,0.18183804,6.489879064560712e-07,1.1777660938077532,0.2778112440779321,0.9999999189135129,280
IL6,NOTCH3,0.05517393816202204,0.0053844377,0.0543689226848039,0.030279959,6.480499185607484e-07,1.1760638581751264,0.2781587749758303,0.9999999189135129,281
EFNA5,ERBB3,0.01797327902126563,0.025082616,0.017170539535700337,0.051313113,6.443906816856313e-07,1.1694231718420667,0.27951979485706646,0.9999999189135129,282
S100A4,ERBB2,0.017774399406766308,0.023736484,0.016973144970380785,0.034940187,6.420086718274817e-07,1.165100363330327,0.2804102758961735,0.9999999189135129,283
SEMA7A,ITGB1,0.005858388055475883,4.259307,0.006658456042895964,1.3544303,6.401087844944179e-07,1.161652498030099,0.28112309036958727,0.9999999189135129,284
THBS1,TGFB1,0.014664928477260203,0.07001058,0.013865264030717552,0.078107096,6.394632270643633e-07,1.160480957474165,0.2813658164246764,0.9999999189135129,285
DPP4,ADA,0.014790860029788966,0.053867668,0.013991322903458477,0.10216041,6.392596163808163e-07,1.1601114501890013,0.28144242784592266,0.9999999189135129,286
WNT5A,FZD10,0.009088502438279904,0.60347605,0.00988677007295939,0.05673213,6.372312165767815e-07,1.1564303638542437,0.2822070836117285,0.9999999189135129,287
CLEC11A,ITGA11,0.013077161318748686,0.06963286,0.01228814722947119,0.060386114,6.225432330783967e-07,1.129774999742345,0.2878233369284181,0.9999999189135129,288
THBS1,ITGA5,0.012259455725866586,0.15522242,0.0114713201688157,0.18887354,6.211576562879118e-07,1.1272604916167448,0.2883604361769062,0.9999999189135129,289
EREG,MET,0.01439746167711405,0.044358846,0.013611430894148787,0.08724627,6.17844391768983e-07,1.1212476667684057,0.2896499575783955,0.9999999189135129,290
VEGFB,AXL,0.016078285955467585,0.024208799,0.015301007057023135,0.025804585,6.041624859670178e-07,1.096418105859913,0.2950535263056576,0.9999999189135129,291
TGFB1,VDR,0.012711472259126078,0.10461151,0.011934495919691616,0.033408448,6.036922320409761e-07,1.0955647014681482,0.2952415315108645,0.9999999189135129,292
MUC1,LGALS3,0.012944498051921409,0.06399451,0.01217108042560261,0.090060405,5.981748247006056e-07,1.0855518565035953,0.29745887934544,0.9999999189135129,293
LUM,ITGB1,0.006139889127568526,2.7350218,0.005366766763422635,3.455557,5.977181899425313e-07,1.0847231678177756,0.2976433488098025,0.9999999189135129,294
CCL26,CXCR2,0.014444520450499772,0.104350984,0.015215096403864689,0.053354036,5.937872999042512e-07,1.0775894925065448,0.2992374294576905,0.9999999189135129,295
FGF2,EPHA2,0.008620388002939449,0.5692821,0.007861716292473238,0.49458835,5.755827642617261e-07,1.0445523825388692,0.3067650666867022,0.9999999189135129,296
VEGFB,FGFR4,0.01032919229673056,0.24661314,0.009575237182172368,0.31409112,5.684483147684559e-07,1.031604972228803,0.3097820037601845,0.9999999189135129,297
SEMA3C,NRP1,0.015637260650912675,0.05420893,0.014883902229005997,0.084638014,5.675489118577189e-07,1.0299727596060404,0.3101650657407391,0.9999999189135129,298
TLN1,ITGB3,0.004453821360336477,2.2395916,0.0037031879260958594,2.1715775,5.634505525998635e-07,1.0225351655829042,0.3119184146420644,0.9999999189135129,299
LAMA4,ITGB6,0.00959297274932927,0.3735313,0.008843109396859207,0.16181502,5.622950473776427e-07,1.0204381852564433,0.3124150929256886,0.9999999189135129,300
BDNF,LMTK2,0.015159123411122669,0.054795228,0.014410370865981438,0.06243954,5.606303738554709e-07,1.0174171797613183,0.3131324457408702,0.9999999189135129,301
CCL7,CXCR2,0.014234139023032817,0.0842721,0.013486914309421847,0.1149106,5.583447726309964e-07,1.013269331088989,0.3141208804702158,0.9999999189135129,302
FGF2,MST1R,0.009614165735651065,0.3409113,0.008867130478066665,0.41424677,5.58061676074191e-07,1.012755574942592,0.31424359241872424,0.9999999189135129,303
PDGFB,SPHK1,0.04931756160785628,0.003001443,0.05006172646616498,0.00090344535,5.537813363416082e-07,1.0049877275653694,0.3161066261303702,0.9999999189135129,304
EREG,ERBB3,0.021161276852356168,0.004373735,0.020420249913381646,0.014444809,5.491209242859498e-07,0.9965301349850999,0.3181515728061979,0.9999999189135129,305
TGS1,RXRA,0.014139577565786793,0.111196265,0.013400747894362014,0.10336029,5.458692833776461e-07,0.9906291430360342,0.31958865504686496,0.9999999189135129,306
BDNF,PDGFRB,0.016894447669618003,0.020513617,0.016157168743947084,0.021414269,5.43580214238465e-07,0.9864750008837847,0.320605443872952,0.9999999189135129,307
DCN,TGFB1,0.011127450305570143,0.26263317,0.010391831950160864,0.27622396,5.41134364815052e-07,0.9820363380168827,0.32169658369627196,0.9999999189135129,308
VEGFC,NRP2,0.014877554747616222,0.06752071,0.014144305422466863,0.06918747,5.376545728319902e-07,0.9757213035295157,0.32325743526465955,0.9999999189135129,309
EFNA1,ERBB2,0.018885593128498305,0.00501011,0.01815519112717026,0.0070971656,5.33487083544011e-07,0.9681582541554653,0.32513993487345194,0.9999999189135129,310
TNC,ITGA6,0.014645336727588151,0.08098065,0.01391621486807912,0.09104384,5.31618686013907e-07,0.9647675357170783,0.3259886164546214,0.9999999189135129,311
PLAUR,PLAU,0.002733233660131348,3.990461,0.003456355348865548,1.3095915,5.229049767178013e-07,0.9489541264714543,0.329985658354628,0.9999999189135129,312
ARF6,SMAP1,0.007023652947477247,0.7618151,0.006301160114802977,0.7412268,5.219958932656904e-07,0.9473043458581534,0.33040640331630766,0.9999999189135129,313
SLIT2,APP,0.007611448978676265,1.2031717,0.008330896798863471,0.5199294,5.176051659721225e-07,0.9393361700538319,0.3324486202172422,0.9999999189135129,314
MDK,VEGFA,0.006708295970847178,1.020444,0.00598893430460817,0.41737485,5.174812068541625e-07,0.9391112123239584,0.3325065199601709,0.9999999189135129,315
CALR,LRP1,0.010266529312370834,0.5151717,0.0109856098777012,0.4192426,5.170768594358391e-07,0.9383774133198747,0.3326954790562622,0.9999999189135129,316
PTPN11,ERBB2,0.00854767595328674,0.49832147,0.007828892781420677,0.50643766,5.166492481578392e-07,0.9376013956783313,0.33289546565788064,0.9999999189135129,317
FGF7,MST1R,0.007993782929762425,0.8934998,0.008710694997067668,1.0801986,5.139629122478774e-07,0.9327263042939509,0.3341554972327808,0.9999999189135129,318
FAM3C,LAMP1,0.005421549654885091,1.3685523,0.0047081637904053475,1.2919118,5.089193916395109e-07,0.923573456441374,0.3365384453250734,0.9999999189135129,319
CCL20,CXCR4,0.018461848202113443,0.01929936,0.01775341832527443,0.0219811,5.018728903981414e-07,0.9107856522935613,0.339906047963776,0.9999999189135129,320
NRG1,AR,0.05845377748823415,0.0008642194,0.05774565525113112,0.0027909714,5.014371026798e-07,0.9099947962642664,0.3401157994258781,0.9999999189135129,321
TNC,ITGA2,0.013664275059142203,0.13492389,0.012958093763063293,0.10984134,4.986920229316889e-07,0.9050130981155622,0.3414410622153171,0.9999999189135129,322
FGF7,EPHA2,0.0069998477257872905,1.4920405,0.007705284477365574,1.2896991,4.976410104773207e-07,0.9031057485014775,0.34195030863791886,0.9999999189135129,323
FAM3C,LIFR,0.014620207429081027,0.05073862,0.013915028429076937,0.11228716,4.972774220467694e-07,0.9024459178307607,0.3421267162554017,0.9999999189135129,324
PTN,SDC2,0.008105210857823604,0.6176934,0.007403943761779098,0.58875674,4.917755399946943e-07,0.8924612477489275,0.34481120355635764,0.9999999189135129,325
WNT5A,ANTXR1,0.012158306675770185,0.13125935,0.011457758995634457,0.12312757,4.907670521435506e-07,0.8906310706604513,0.34530635104540575,0.9999999189135129,326
WNT5A,FZD8,0.012906888887503371,0.08817745,0.012207908542442483,0.058743548,4.885735227814379e-07,0.8866503115696146,0.34638665880261654,0.9999999189135129,327
TGFB1,VEGFA,0.0066837773415753515,0.9063224,0.005987696979666177,0.34875515,4.845278702356073e-07,0.8793083682939291,0.34839118172385786,0.9999999189135129,328
CLCF1,IL6ST,0.012687271953407126,0.15207846,0.011992945712984652,0.18397722,4.820889281392071e-07,0.8748822406614646,0.34960723448135145,0.9999999189135129,329
VEGFC,EPHA2,0.012052300621510175,0.17364685,0.011358015907374737,0.14631292,4.820312642821271e-07,0.8747775938182316,0.3496360553776032,0.9999999189135129,330
THBS2,ITGA5,0.007306180925167562,1.3506913,0.007999222216294472,0.5078957,4.803062312068545e-07,0.8716470494020075,0.35049973899538667,0.9999999189135129,331
EFNA1,FGFR1,0.01893293416143338,0.005216331,0.018243307180320294,0.0073972624,4.7558537307914775e-07,0.8630797608883407,0.3528782751780959,0.9999999189135129,332
TNC,ITGA5,0.013895682624768821,0.1160481,0.013206763873076857,0.11409122,4.74609046432814e-07,0.8613079491040317,0.35337293003506653,0.9999999189135129,333
PTPN11,NRG1,0.05633951666643512,0.005666233,0.05565157040165581,0.019855738,4.732700632238064e-07,0.8588779977781917,0.3540528664818008,0.9999999189135129,334
LAMC2,ITGB4,0.0182161701621259,0.017917637,0.01752951453203321,0.01584235,4.7149595433799065e-07,0.8556583918785272,0.3549565187626321,0.9999999189135129,335
LAMA5,ITGB4,0.017494353378096714,0.030351546,0.01680955312133943,0.030546045,4.689513916548433e-07,0.8510405867977753,0.3562581274225367,0.9999999189135129,336
CKLF,LRP6,0.009252639830017645,0.40337923,0.008568030722004176,0.46444058,4.6868963077499754e-07,0.8505655500738228,0.3563923956315622,0.9999999189135129,337
EFNA5,FGFR4,0.018074881204588337,0.02579537,0.017392244772229497,0.04552739,4.6599249878360523e-07,0.8456708662463037,0.35777992058768393,0.9999999189135129,338
